workerid,proliferate.condition,adj,label,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
104,condition1,wooden,spoon_wooden_clean,spoon,[0.23],4273,40,,[],22,Confused,,2,1,Female,English,Chrome,Mac,900,1440,4.93065,
104,condition1,skinny,woman2_happy_skinny,woman,[0.12],3724,41,,[],22,Confused,,2,1,Female,English,Chrome,Mac,900,1440,4.93065,
104,condition1,small,bottle_glass_small,bottle,[0.23],19049,42,,[],22,Confused,,2,1,Female,English,Chrome,Mac,900,1440,4.93065,
104,condition1,rectangular,picture_bw_rectangular,picture,[0.13],3181,43,,[],22,Confused,,2,1,Female,English,Chrome,Mac,900,1440,4.93065,
104,condition1,spotted,frog_spotted_green,frog,[0.17],2323,44,,[],22,Confused,,2,1,Female,English,Chrome,Mac,900,1440,4.93065,
104,condition1,big,bottle_glass_big,bottle,[0.18],2007,45,,[],22,Confused,,2,1,Female,English,Chrome,Mac,900,1440,4.93065,
104,condition1,black and white,picture_bw_rectangular,picture,[0.73],3286,46,,[],22,Confused,,2,1,Female,English,Chrome,Mac,900,1440,4.93065,
104,condition1,fat,woman2_happy_fat,woman,[0.74],2395,47,,[],22,Confused,,2,1,Female,English,Chrome,Mac,900,1440,4.93065,
104,condition1,dry,shorts_dry_green,shorts,[0.52],1982,48,,[],22,Confused,,2,1,Female,English,Chrome,Mac,900,1440,4.93065,
113,condition1,,,Mary,Mary,0,1,bot_check,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,clean,spoon_metal_clean,spoon,[0.02],8917,3,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,matte,nails_black_matte,nails,[0.78],6419,4,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,high,table_metal_high,table,[0.99],7559,5,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,black,nails_black_glossy,nails,[0.03],4830,6,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,small,bottle_glass_small,bottle,[0.99],2467,7,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,blond,hair_curly_blonde,hair,[0.05],2660,8,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,long,pencil_long_black,pencil,[0.97],2375,9,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,striped,frog_striped_green,frog,[0.18],4257,10,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,clean-shaven,man_old_cleanshaven,man,[0.59],3246,11,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,low,table_metal_low,table,[0.88],2564,12,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,old,man_old_bearded,man,[0.95],5523,13,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,colored,picture_colored_rectangular,picture,[0.03],4927,14,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,red,frog_spotted_red,frog,[0.02],2147,15,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,bearded,man_old_bearded,man,[0.04],3137,16,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,spotted,frog_spotted_green,frog,[0.06],4389,17,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,brown,hair_curly_brown,hair,[0.02],2190,18,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,happy,woman_old_happy,woman,[0.75],3736,19,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,skinny,woman2_happy_skinny,woman,[0.8],2095,20,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,curly,hair_curly_blonde,hair,[0.5],4832,21,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,rectangular,picture_bw_rectangular,picture,[0.03],2896,22,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,dirty,spoon_metal_dirty,spoon,[0],6363,23,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,straight,hair_straight_blond,hair,[0.05],3385,24,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,plastic,bottle_plastic_big,bottle,[0.03],2683,25,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,dry,shorts_dry_green,shorts,[0.19],5122,26,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,triangular,earring_big_triangular,earring,[0.02],3835,27,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,big,bottle_glass_big,bottle,[0.96],1972,28,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,metal,spoon_metal_clean,spoon,[0.04],3647,29,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,green,frog_spotted_green,frog,[0.04],2903,30,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,round,earring_big_round,earring,[0.7],2471,31,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,wet,shorts_wet_green,shorts,[0.08],2559,32,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,glossy,nails_black_glossy,nails,[0.78],2669,33,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,glass,bottle_glass_big,bottle,[0.04],2224,34,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,black and white,picture_bw_rectangular,picture,[0.05],2364,35,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,blue,pencil_long_blue,pencil,[0.04],2696,36,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,wooden,spoon_wooden_clean,spoon,[0.02],2397,37,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,open,box_open_cardboard,box,[0.01],4375,38,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,closed,box_closed_cardboard,box,[0.02],2820,39,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,mustache-touting,man2_mustached_glassed,man,[0.43],3985,40,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,young,man_young_bearded,man,[0.82],4145,41,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,sad,woman_old_sad,woman,[0.78],1496,42,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,cardboard,box_closed_cardboard,box,[0.05],2229,43,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,square,picture_bw_square,picture,[0.03],1942,44,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,hat-wearing,man2_bearded_hatted,man,[0.02],2389,45,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,fat,woman2_happy_fat,woman,[0.81],2702,46,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,glasses-wearing,man2_bearded_glassed,man,[0.01],3358,47,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
113,condition1,short,pencil_short_black,pencil,[0.8],1622,48,,[],21,Yes,,2,1,Male,English ,Chrome,Linux,740,360,3.1163666666666665,
88,condition1,,,Margaret,Margaret,0,1,bot_check,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,blue,pencil_long_blue,pencil,[0.19],7155,3,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,small,bottle_glass_small,bottle,[0.7],4421,4,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,curly,hair_curly_blonde,hair,[0.83],4550,5,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,sad,woman_old_sad,woman,[0],4476,6,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,green,frog_spotted_green,frog,[0.68],5658,7,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,low,table_metal_low,table,[0.77],2894,8,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,open,box_open_cardboard,box,[0],2991,9,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,red,frog_spotted_red,frog,[1],2975,10,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,brown,hair_curly_brown,hair,[0.16],2628,11,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,wooden,spoon_wooden_clean,spoon,[0],2634,12,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,old,man_old_bearded,man,[0.66],3413,13,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,colored,picture_colored_rectangular,picture,[0],2997,14,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,glass,bottle_glass_big,bottle,[0],2734,15,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,blond,hair_curly_blonde,hair,[0.69],2088,16,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,dirty,spoon_metal_dirty,spoon,[0.4],3745,17,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,clean,spoon_metal_clean,spoon,[0.36],4292,18,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,square,picture_bw_square,picture,[0],2016,19,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,round,earring_big_round,earring,[0],2402,20,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,mustache-touting,man2_mustached_glassed,man,[0.46],3983,21,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,happy,woman_old_happy,woman,[0],1684,22,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,triangular,earring_big_triangular,earring,[0],2278,23,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,black,nails_black_glossy,nails,[0.66],3680,24,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,glossy,nails_black_glossy,nails,[0.69],7045,25,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,plastic,bottle_plastic_big,bottle,[0],1741,26,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,dry,shorts_dry_green,shorts,[0],2507,27,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,big,bottle_glass_big,bottle,[0.64],1742,28,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,straight,hair_straight_blond,hair,[0.73],1499,29,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,high,table_metal_high,table,[0.71],1596,30,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,fat,woman2_happy_fat,woman,[0.65],1523,31,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,closed,box_closed_cardboard,box,[0],1822,32,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,hat-wearing,man2_bearded_hatted,man,[0],2370,33,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,bearded,man_old_bearded,man,[0],1806,34,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,matte,nails_black_matte,nails,[0.76],1758,35,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,clean-shaven,man_old_cleanshaven,man,[0],1635,36,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,skinny,woman2_happy_skinny,woman,[0.69],1686,37,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,short,pencil_short_black,pencil,[0.1],5466,38,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,wet,shorts_wet_green,shorts,[0],2172,39,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,cardboard,box_closed_cardboard,box,[0],2053,40,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,black and white,picture_bw_rectangular,picture,[0],2337,41,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,rectangular,picture_bw_rectangular,picture,[0],1958,42,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,young,man_young_bearded,man,[1],1699,43,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,long,pencil_long_black,pencil,[0],2041,44,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,metal,spoon_metal_clean,spoon,[0],1789,45,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,striped,frog_striped_green,frog,[0],2016,46,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,glasses-wearing,man2_bearded_glassed,man,[0],1636,47,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
88,condition1,spotted,frog_spotted_green,frog,[0],1588,48,,[],20,Yes,,2,2,Female,English,Chrome,Mac,900,1440,2.521733333333333,
106,condition1,,,Jessica,Jessica,0,1,bot_check,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,dirty,spoon_metal_dirty,spoon,[0],10973,3,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,mustache-touting,man2_mustached_glassed,man,[0],4031,4,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,young,man_young_bearded,man,[0.9],4994,5,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,cardboard,box_closed_cardboard,box,[0],4926,6,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,blond,hair_curly_blonde,hair,[0],1930,7,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,red,frog_spotted_red,frog,[0.09],4502,8,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,long,pencil_long_black,pencil,[0.44],2949,9,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,black,nails_black_glossy,nails,[0.15],4371,10,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,clean-shaven,man_old_cleanshaven,man,[0],2406,11,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,blue,pencil_long_blue,pencil,[0],2998,12,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,plastic,bottle_plastic_big,bottle,[0],2439,13,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,round,earring_big_round,earring,[0.23],4788,14,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,glass,bottle_glass_big,bottle,[0],2838,15,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,old,man_old_bearded,man,[0.65],3202,16,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,black and white,picture_bw_rectangular,picture,[0],2739,17,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,closed,box_closed_cardboard,box,[0],1685,18,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,skinny,woman2_happy_skinny,woman,[0.82],113605,19,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,low,table_metal_low,table,[0.2],2732,20,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,fat,woman2_happy_fat,woman,[0.92],2985,21,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,colored,picture_colored_rectangular,picture,[0],1744,22,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,high,table_metal_high,table,[0.41],3115,23,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,big,bottle_glass_big,bottle,[0.45],2781,24,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,hat-wearing,man2_bearded_hatted,man,[0],2264,25,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,sad,woman_old_sad,woman,[0.46],2063,26,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,triangular,earring_big_triangular,earring,[0],2231,27,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,brown,hair_curly_brown,hair,[0],2306,28,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,wet,shorts_wet_green,shorts,[0],3819,29,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,curly,hair_curly_blonde,hair,[0.13],7432,30,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,dry,shorts_dry_green,shorts,[0],2249,31,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,metal,spoon_metal_clean,spoon,[0],2027,32,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,bearded,man_old_bearded,man,[0],1445,33,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,wooden,spoon_wooden_clean,spoon,[0],1474,34,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,short,pencil_short_black,pencil,[0.4],2175,35,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,green,frog_spotted_green,frog,[0],1802,36,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,clean,spoon_metal_clean,spoon,[0],81131,37,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,open,box_open_cardboard,box,[0.04],18236,38,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,rectangular,picture_bw_rectangular,picture,[0],2348,39,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,happy,woman_old_happy,woman,[0.24],2048,40,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
106,condition1,straight,hair_straight_blond,hair,[0],1133,41,,[],23,Yes,,3,1,Male,,Chrome,Windows,1080,1920,6.256666666666667,
